parlamentarier_anzeige_name	parlamentarier_id	parlamentarier_nachname	parlamentarier_vorname	parlamentarier_zweiter_vorname	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name_de	organisation_uid	organisation_name_fr	organisation_ort	organisation_rechtsform	organisation_rechtsform_handelsregister	organisation_rechtsform_zefix	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung	organisation_interessengruppe2	organisation_interessengruppe2_branche	organisation_interessengruppe2_branche_kommission_abkuerzung	organisation_interessengruppe3	organisation_interessengruppe3_branche	organisation_interessengruppe3_branche_kommission_abkuerzung
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1505				"Erneuerbare Energien"		"Énergies renouvelables"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Alternativenergie"	"Energie"	"UREK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1751				"Sport"		"Sport"	"Ittigen"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Sport allgemein"	"Sport"	"WBK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1761				"ePower - ICT für die Schweiz"		"ePower - TIC pour la Suisse"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"IT"	"Wirtschaft"	"WAK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2111				"Berufsbildung"		"Formation professionnelle"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2124				"Bildung, Forschung und Innovation"		"Formation, recherche et innovation"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Biotech"	"Wirtschaft"	"WAK"	"Pharma"	"Gesundheit"	"SGK"			
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2415				"Pfadibewegung Schweiz"		"Mouvement Scout de Suisse"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	3176				"Gegen Rassismus und Fremdenfeindlichkeit"		"Contre le racisme et la xénophobie"	"Zürich"	"Parlamentarische Gruppe"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied Vorstand Gemeindepräsidentenverband Bezirk Dielsdorf"			"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	3560	"0"	2020	"Ehrenamtlich"	"Verband der Gemeindepräsidenten des Kantons Zürich"			"Zürich"	"Staatlich"			"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"immer"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4247				"Frauengruppe"		"Femmes"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation"	"nie"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	4475	"0"	2020	"Ehrenamtlich"	"Neue Energie Zürich"			"Zürich"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"nie"	"Alternativenergie"	"Energie"	"UREK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4958				"Raumentwicklung"		"Développement territorial"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Raumplanung"	"Umwelt"	"UREK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4959				"Kommunalpolitik"		"Politique communale"	"Bern"	"Parlamentarische Gruppe"			"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"			
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Gesellschafterin und Geschäftsführerin"	2013-06-14		"gesellschafter"		"deklarationspflichtig"	"deklariert"	1		"tief"	6947	25000	2020		"eneba GmbH"	"CHE-365.207.401"		"Otelfingen"	"GmbH"	0107	4	"EinzelOrganisation"	"nie"	"Energie allgemein"	"Energie"	"UREK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"		2018-01-18		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	6948	750	2020		"RZU / Planungsdachverband Region Zürich und Umgebung"	"CHE-107.823.084"		"Zürich"	"Verein"	0109	6	"EinzelOrganisation"	"punktuell"	"Raumplanung"	"Umwelt"	"UREK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"		2018-07-26		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"J"	"tief"	6949	"0"	2020	"Ehrenamtlich"	"Stiftung Mühle Otelfingen"	"CHE-109.672.413"		"Otelfingen"	"Stiftung"	0110	7	"EinzelOrganisation"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"	"Gemeinde­präsidentin"	2018-07-01		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6950	30000	2020		"Gemeinde Otelfingen"		"Commune d'Otelfingen"	"Otelfingen"	"Staatlich"			"DachOrganisation,LeistungsErbringer"	"nie"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6951	"0"	2020	"Ehrenamtlich"	"Grünliberale Bezirk Dielsdorf"			"Rümlang"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6952	"0"	2020	"Ehrenamtlich"	"Grünliberale Unteres Furttal"			"Otelfingen"	"Verein"			"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Schaffner, Barbara"	418	"Schaffner"	"Barbara"		"NR"	"ZH"	"GLP"	"GL"	"KVF-NR"	2019-12-02		"F"	1968-07-28	4287	3179	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	7162	1250	2020		"Zürcher Planungsgruppe Furttal"			"Regensdorf"	"Verein"			"DachOrganisation,dezidierteLobby"	"punktuell"	"Gemeinden"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	212				"Stiftung Speranza"	"CHE-114.567.377"		"ohne Domizil-sans domicile-senza indirizzo"	"Stiftung"	0110	7	"EinzelOrganisation,LeistungsErbringer"	"punktuell"	"Bildungsförderung"	"Bildung"	"WBK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"	"Grosser Vorstand"			"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	336				"Schweizerischer Arbeitgeberverband"	"CHE-105.833.864"	"Union Patronale Suisse"	"Zürich"	"Verein"	0109		"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"immer"	"KMU/Gewerbe/Arbeitgeber"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	446				"Touring Club Schweiz TCS"	"CHE-105.819.195"	"Touring Club Suisse"	"Vernier"	"Verein"	0109	6	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Individualverkehr"	"Verkehr"	"KVF"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"mitglied"		"deklarationspflichtig"	"deklariert"	"0"		"tief"	620				"Gewerbekammer des Schweizerischen Gewerbeverbands"			"Bern"	"Verein"			"MitgliedsOrganisation,dezidierteLobby"	"immer"	"KMU/Gewerbe/Arbeitgeber"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	956				"Luzerner Kantonsspital"	"CHE-109.329.783"		"Luzern 16"	"Oeffentlich-rechtlich"	0117	8	"DachOrganisation,LeistungsErbringer"	"nie"	"Spitäler"	"Gesundheit"	"SGK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	957				"Kantonsspital Nidwalden"			"Stans"	"Oeffentlich-rechtlich"	0231		"DachOrganisation,MitgliedsOrganisation"	"nie"	"Spitäler"	"Gesundheit"	"SGK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	958				"Herzog Haustechnik AG"	"CHE-101.392.499"		"Luzern"	"AG"	0106	3	"EinzelOrganisation"	"nie"	"Baunebengewerbe"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"	"Präsident und Delegierter"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	959				"IC AG Beratung"	"CHE-106.743.382"		"Udligenswil"	"AG"	0106	3	"EinzelOrganisation"	"nie"	"Baunebengewerbe"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	960				"Kursaal-Casino AG Luzern"	"CHE-102.029.883"		"Luzern"	"AG"	0106	3	"EinzelOrganisation"	"nie"	"Glücksspiel"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"	"Mitglied und Sekretär"			"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	961				"Partner Immobilien AG"	"CHE-112.172.737"		"Udligenswil"	"AG"	0106	3	"EinzelOrganisation"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"	"Advokaturen/Treuhand"	"Wirtschaft"	"WAK"			
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	962				"Schilliger Holding AG"	"CHE-115.004.355"		"Udligenswil"	"AG"	0106	3	"DachOrganisation"	"nie"	"Baunebengewerbe"	"Wirtschaft"	"WAK"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"			
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	964				"Spida Familienausgleichskasse Genossenschaft"	"CHE-101.783.919"		"Zürich"	"Genossenschaft"	0108	5	"DachOrganisation,LeistungsErbringer"	"nie"	"Sozialversicherungen"	"Soziale Sicherheit"	"SGK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	966				"Spida Personalvorsorgestiftung"	"CHE-109.733.782"		"Zürich"	"Stiftung"	0110	7	"DachOrganisation,MitgliedsOrganisation"	"nie"	"Pensionskassen"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"	"Delegierter"			"mitglied"		"deklarationspflichtig"	"deklariert"	"0"		"tief"	968				"Schweizerisch-Liechtensteinischer Gebäudetechnikverband (suissetec)"	"CHE-109.817.396"	"Association suisse et liechtensteinoise de la technique du bâtiment (suissetec"	"Zürich"	"Verein"	0109	6	"DachOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Baunebengewerbe"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	971				"Personalfürsorgestiftung der Firma Herzog Haustechnik AG Luzern"	"CHE-109.772.871"		"Luzern"	"Stiftung"	0110	7	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Pensionskassen"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	972				"Stiftung zur Förderung der Hochschule Luzern - Technik & Architektur"	"CHE-102.077.215"		"Horw"	"Stiftung"	0110	7	"MitgliedsOrganisation,LeistungsErbringer"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"	"Gewerbevertreter"			"beirat"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	973				"Gewerbeverband des Kantons Luzern"	"CHE-107.227.261"		"Luzern"	"Verein"	0109		"DachOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"KMU/Gewerbe/Arbeitgeber"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"	"Beirat Technik + Architektur"			"beirat"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	1021				"Hochschule Luzern"			"Lucerne University of Applied Sciences and Arts"	"Oeffentlich-rechtlich"			"EinzelOrganisation,LeistungsErbringer"	"punktuell"	"Bildung/Wissenschaft"	"Bildung"	"WBK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	1024				"Hauseigentümerverband Kanton Luzern"	"CHE-108.103.325"		"Luzern"	"Verein"	0109		"MitgliedsOrganisation,dezidierteLobby"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1127				"Touring Club der Schweiz Sektion Waldstätte"	"CHE-112.446.188"		"Luzern"	"Verein"	0109	6	"MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Individualverkehr"	"Verkehr"	"KVF"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	1130				"Gönner-Vereinigung der Schweizer Paraplegiker-Stiftung GöV"	"CHE-106.090.539"		"Nottwil"	"Verein"	0109	6	"EinzelOrganisation,MitgliedsOrganisation,dezidierteLobby"	"nie"	"Behinderung"	"Gesundheit"	"SGK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	1131				"Verkehrshaus der Schweiz (VHS)"	"CHE-102.035.346"	"Musée Suisse des Transports et des Communications (MST)"	"Luzern"	"Verein"	0109	6	"EinzelOrganisation"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"vizepraesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1495				"AHV Ausgleichskasse Spida"			"Zürich"	"Verein"	0109		"EinzelOrganisation,LeistungsErbringer"	"nie"	"Sozialversicherungen"	"Soziale Sicherheit"	"SGK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	1680				"succèSuisse"			"Bern"	"Verein"			"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	1681				"Vereinigung der Privaten Aktiengesellschaften"	"CHE-100.083.506"	"Association des sociétés anonymes privées"	"Basel"	"Verein"	0109	6	"DachOrganisation,dezidierteLobby"	"punktuell"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"	"Beirat"			"beirat"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	1737				"Verband internationaler Hotelfachschulen Luzern VIHL"			"Luzern"	"Verein"			"DachOrganisation,dezidierteLobby"	"nie"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"	"Privatschulen"	"Bildung"	"WBK"			
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	3443				"Dampferfreunde Vierwaldstättersee"			"Luzern"	"Verein"			"EinzelOrganisation,LeistungsErbringer"	"nie"	"Schifffahrt"	"Verkehr"	"KVF"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"			
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	3529				"Gesellschaft Eintracht Luzern"			"Luzern"	"Verein"			"EinzelOrganisation"	"nie"	"Wirtschaft allgemein"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"	"Mitglied Patronatskomitee 2017"			"beirat"	"mitglied"	"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"mittel"	5351				"Luga"			"Luzern"	"Einzelunternehmen"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Dienstleistungen allg."	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"	"Beirat"			"beirat"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"mittel"	5354				"Vereinigung schweizerischer Erdgaskonsumenten"			"Luzern"	"Verein"			"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Oel-/Gasindustrie"	"Energie"	"UREK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	5480				"Kaiser AG"	"CHE-105.802.177"		"Udligenswil"	"AG"	0106	3	"EinzelOrganisation"	"nie"	"Baunebengewerbe"	"Wirtschaft"	"WAK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	5482				"Luzerner Mobilitätskonferenz"			"Luzern"	"Verein"			"DachOrganisation,dezidierteLobby"	"nie"	"KMU/Gewerbe/Arbeitgeber"	"Wirtschaft"	"WAK"	"Individualverkehr"	"Verkehr"	"KVF"			
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	5483				"Sozialfonds suissetec"	"CHE-111.704.583"		"Zürich"	"Stiftung"	0110	7	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Sozialversicherungen"	"Soziale Sicherheit"	"SGK"						
"Schilliger, Peter"	185	"Schilliger"	"Peter"		"NR"	"LU"	"FDP"	"RL"	"FK-NR"	2012-09-10		"M"	1959-06-01	4124	3029	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	5484				"Freunde des Natur-Museums Luzern"			"Luzern"	"Verein"			"EinzelOrganisation,LeistungsErbringer"	"nie"	"Kulturinstitutionen"	"Kultur"	"WBK"						
