id	person_id	organisation_id	art	funktion_im_gremium	hauptberuflich	beschreibung	beschreibung_fr	quelle_url	quelle_url_gueltig	quelle	von	bis	freigabe_datum
3789	884	7422	"geschaeftsfuehrend"		"0"	"Veranstalter"	"Organisateur"	"https://petermetzinger.com/about/"					2020-04-05T15:38:25
3790	884	437	"mitglied"		"0"	"Mitglied Fachkommission Umwelt und Energie"	"Membre de la Commission sur l'environnement et l'énergie"	"https://petermetzinger.com/about/"					2020-04-05T15:38:25
3791	884	1639	"mitglied"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2651/m"					2020-04-05T15:38:25
3792	884	481	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2651/m"					2020-04-05T15:38:25
3793	884	7423	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2651/m"					2020-04-05T15:38:25
3794	884	7424	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2651/m"					2020-04-05T15:38:25
3795	884	7425	"taetig"		"0"	"Mitglied Gemeinderat"	"Conseiller communal"	"https://www.dietikon.ch/verwaltungpolitik/politik/legislativelist/7049"					2020-04-05T15:38:25
3796	884	7426	"mitglied"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2651/m"					2020-04-05T15:38:25
3797	884	3468	"mitglied"		"0"			"https://petermetzinger.com/about/"					2020-04-05T15:38:25
3798	884	7427	"mitglied"		"0"			"https://petermetzinger.com/about/"					2020-04-05T15:38:25
3799	884	1143	"mitglied"		"0"			"https://petermetzinger.com/about/"					2020-04-05T15:38:25
3800	884	3964	"mitglied"		"0"			"https://petermetzinger.com/about/"					2020-04-05T15:38:25
3801	884	7428	"vorstand"	"mitglied"	"0"			"https://petermetzinger.com/about/"					2020-04-05T15:38:25
3803	887	3774	"geschaeftsfuehrend"	"praesident"	"0"	"Zentralpräsidentin / Mitglied der Geschäftsleitung"	"Présidente centrale / Membre de la direction"	"https://www.lch.ch/der-lch/geschaeftsleitung/"			2019-08-01		2020-04-06T11:04:26
3804	884	7430	"taetig"		"0"	"Jury Mitglied"	"Membre du jury"	"https://www.venturekick.ch/index.cfm?page=129757&branche_id=7&SelectedLevel=0"					2020-04-05T15:38:25
3805	887	7431	"taetig"		1	"Primarlehrerin"	"Enseignante primaire"	"https://www.linkedin.com/in/dagmar-rösler-292255133/"			2012-08-01		2020-04-06T11:04:26
3806	887	78	"mitglied"		"0"			"https://www.linkedin.com/in/dagmar-rösler-292255133/"					2020-04-06T11:04:26
3807	887	7432	"vorstand"	"mitglied"	"0"	"Gemeinderätin"	"Conseillère municipale"	"https://www.oberdorf.ch/behoerdenmitglieder/128510"					2020-04-06T11:04:26
3808	887	7433	"vorstand"	"mitglied"	"0"			"https://forumoberdorf.ch/vorstand/"					2020-04-06T11:04:26
3809	888	2744	"taetig"		1	"Chefredaktor der Monatszeitschrift ""Orange Pressée"" der CVP Genf"	"Rédacteur en chef du mensuel ""Orange Pressée"" du PDC Genève"	"https://pdc-ge.ch/themes/uploads/fichiers/journalPDC-mars_20_V3-min_compressed%20(1).pdf"					2020-04-06T10:54:48
3810	888	7434	"vorstand"	"praesident"	"0"			"http://www.collonge-bellerive.ch/fr/annuaires/societes/?action=showverein&verein_id=19155"					2020-04-06T10:54:48
3811	889	7435	"taetig"		1	"Freier Mitarbeiter Web Content"	"Collaborateur en free-lance Web Content"	"https://www.linkedin.com/in/philip-stevanon/?originalSubdomain=ch"		"Mail Stevanon 3.4.20"	2019-12-01		2020-04-06T10:46:55
3813	889	7437	"vorstand"	"praesident"	"0"			"https://www.kanuclub.ch/kcbm-über-uns/kontaktadressen/"					2020-04-06T10:46:55
3814	893	453	"mitglied"		"0"			"https://www.linkedin.com/in/matthias-leitner-795677153/?originalSubdomain=ch"					2020-04-21T12:33:19
3815	893	5471	"mitglied"		"0"			"https://www.fdp.ch/personen/personensuche/personensuche-detail/members/user/Matthias-Leitner"					2020-04-21T12:33:19
3816	893	4870	"taetig"		1	"Senior Consultant Public and Regulatory Affairs"		"https://www.linkedin.com/in/matthias-leitner-795677153/"					2020-04-21T12:33:19
3817	895	7440	"vorstand"	"praesident"	"0"					"Mail Monin 26.3.20"			2020-04-05T14:29:52
3818	884	140	"mitglied"		"0"					"Mail Metzinger 26.3.20"			2020-04-05T15:38:25
3819	884	7441	"vorstand"	"praesident"	"0"	"Co-Gründer und Co-Präsident"	"Cofondateur et Coprésident"	"https://forumfutur.ch/?page_id=155"					2020-04-05T15:38:25
3820	887	5464	"beirat"		"0"	"Botschafterin"	"Ambassadrice"	"https://www.ready.swiss/de/botschafter"					2020-04-06T11:04:26
3821	886	1064	"mitglied"		"0"					"Mail Hui 6.4.20"			2020-05-30T13:37:02
3822	886	5807	"mitglied"		"0"					"Mail Hui 6.4.20"			2020-05-30T13:37:02
3823	886	1063	"mitglied"		"0"					"Mail Hui 6.4.20"			2020-05-30T13:37:02
3824	886	5318	"mitglied"		"0"					"Mail Hui 6.4.20"			2020-05-30T13:37:02
3825	886	7450	"vorstand"	"mitglied"	"0"	"Stiftungsrat"	"Membre du conseil de fondation"			"Mail Hui 6.4.20"			2020-05-30T13:37:02
3826	886	7451	"mitglied"		"0"					"Mail Hui 6.4.20"			2020-05-30T13:37:02
3827	890	34	"taetig"		1	"Verantwortlicher Wirtschaftspolitik"	"Responsable politique économique"	"https://www.linkedin.com/in/robineymann/"					2020-05-30T13:14:35
3837	893	7457	"mitglied"		"0"					"Autorisierungsmail Leitner 16.04.2020"			2020-04-21T12:33:19
3838	893	7458	"mitglied"		"0"					"Autorisierungsmail Leitner 16.04.2020"			2020-04-21T12:33:19
3839	893	1896	"mitglied"		"0"					"Autorisierungsmail Leitner 16.04.2020"			2020-04-21T12:33:19
3840	893	7459	"mitglied"		"0"					"Autorisierungsmail Leitner 16.04.2020"			2020-04-21T12:33:19
3841	893	7461	"mitglied"		"0"					"Autorisierungsmail Leitner 16.04.2020"			2020-04-21T12:33:19
3842	893	7462	"mitglied"		"0"					"Autorisierungsmail Leitner 16.04.2020"			2020-04-21T12:33:19
3843	893	7463	"mitglied"		"0"					"Autorisierungsmail Leitner 16.04.2020"			2020-04-21T12:33:19
3844	258	5527	"vorstand"	"praesident"	1			"https://www.bauernzeitung.ch/artikel/alfred-aeppli-neuer-fructus-praesident"			2020-05-04		2020-04-22T16:37:23
3845	510	7464	"vorstand"	"praesident"	"0"			"https://sz.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-110.177.959#"			2018-11-19		2020-04-22T17:35:17
3846	510	7465	"vorstand"	"mitglied"	1	"Gemeinderätin"	"Conseillère municipale"	"https://www.freienbach.ch/freienbach/behoerdenpolitik/gemeinderatsmitglieder"			2018-04-22		2020-04-22T17:35:17
3885	516	7486	"geschaeftsfuehrend"	"mitglied"	1	"Partner, Mitinhaber, Mitglied der Geschäftsleitung"	"Partenaire, co-propriétaire, membre de la direction"	"https://www.media-work.ch/agentur/adrian-buehler/"			2018-06-13		2020-04-27T16:53:16
3887	516	7487	"beirat"	"mitglied"	"0"	"Beirat"	"Conseil consultatif"	"https://www.fanarbeit-luzern.ch/tragerverein/beirat"					2020-04-27T16:53:16
3888	516	7488	"vorstand"	"mitglied"	"0"			"https://www.cvp-luzern.ch/wahlkreis-hochdorf/parteileitung"					2020-04-27T16:53:16
3890	568	7490	"geschaeftsfuehrend"		"0"	"Geschäftsführer"	"Secrétaire général"	"http://www.suissetecneuchatel.ch/comite"					2020-04-30T13:19:10
3903	898	7499	"geschaeftsfuehrend"		"0"	"CCO/Leiter Unternehmenskommunikation; Mitglied Geschäftsleitung"	"CCO/Responsable communication; Membre de la direction"	"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-177.896.042"					2020-05-20T15:09:05
3904	898	7500	"vorstand"	"mitglied"	"0"			"https://vo.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-101.610.058"					2020-05-20T15:09:05
3905	899	7527	"taetig"		1	"Politischer Sekretär und Wahlkampfleiter"	"Secrétaire politique et chef de campagne"	"https://www.linkedin.com/in/tobias-k%C3%B6nig-946521123/"		"Mail König 8.5.20"			2020-05-20T14:40:28
3907	900	4090	"vorstand"	"vizepraesident"	"0"			"https://www.psn.ch/le-parti"					2020-05-20T15:06:21
3908	900	7501	"vorstand"	"vizepraesident"	"0"			"http://www.fen-association.ch"					2020-05-20T15:06:21
3909	900	7502	"taetig"		"0"	"Mitglied Generalrat"	"Membre du Conseil général"	"https://www.boudry.ch/index.php?id=33289"					2020-05-20T15:06:21
3910	901	582	"taetig"		"0"	"Mitglied Grosser Rat"	"Membre du Grand Conseil"	"https://www.vd.ch/toutes-les-autorites/grand-conseil/depute-e-s/membre-du-grand-conseil/id/280247/"					2020-05-20T14:45:35
3911	901	7503	"taetig"		"0"	"Mitglied Gemeinderat"	"Membre du Conseil communal"	"https://www.prilly.ch/fileadmin/documents/user_upload/04_cco_fichiers/Listes_conseillers_commissions/2020/MEMB_CC_31032020.pdf"					2020-05-20T14:45:35
3912	901	347	"geschaeftsfuehrend"	"mitglied"	1	"Stv. Generalsekretärin"	"Secrétaire générale adjointe"	"https://www.asloca.ch/qui-sommes-nous/"					2020-05-20T14:45:35
3913	901	425	"taetig"		"0"	"Doktorandin Jus"	"Doctorande en droit"	"https://www.verts-vd.ch/ouestlausannois/3-rebecca-joly/"		"Mail Joly 5.5.20"			2020-05-20T14:45:35
3914	901	7504	"vorstand"	"mitglied"	"0"			"https://www.verts-vd.ch/organisation/bureau/"					2020-05-20T14:45:35
3915	901	7505	"vorstand"	"mitglied"	"0"			"https://www.verts-vd.ch/ouestlausannois/organisation/comite/"					2020-05-20T14:45:35
3920	318	7506	"geschaeftsfuehrend"		1	"Inhaber und Geschäftsführer"	"Proprietaire et directeur"	"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-194.451.356"					2020-05-07T13:20:12
3921	318	7507	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-159.989.585"					2020-05-07T13:17:41
3922	318	7508	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-295.401.864"					2020-05-07T13:17:41
3923	318	1639	"mitglied"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2562"					2020-05-07T13:22:30
3927	69	425	"taetig"		"0"	"Gastvorträge"	"Les conférences invitées"	"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2571/f"					2020-07-15T12:44:13
3928	69	1183	"taetig"		"0"	"Gastvorträge"	"Les conférences invitées"	"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2571/f"					2020-07-15T12:44:13
3930	69	5589	"taetig"		"0"	"Berater Fischer Public Interest und Public Affairs"	"Conseiller Fischer Public Interest und Public Affairs"	"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2571/f"					2020-07-15T12:44:13
3931	69	602	"taetig"		"0"	"Berater Fischer Public Interest und Public Affairs"	"Conseiller Fischer Public Interest et Public Affairs"	"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2571/f"					2020-07-15T12:44:13
3932	69	4201	"taetig"		"0"	"Berater Fischer Public Interest und Public Affairs"	"Conseiller Fischer Public Interest et Public Affairs"	"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2571/f"					2020-07-15T12:44:13
3933	69	674	"taetig"		"0"	"Berater Fischer Public Interest und Public Affairs"	"Conseiller Fischer Public Interest et Public Affairs"	"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2571/f"					2020-07-15T12:44:13
3934	69	7511	"taetig"		"0"	"Lehrtätigkeit"	"Activité enseignante"	"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2571/f"					2020-07-15T12:44:13
3935	69	7512	"taetig"		"0"	"Lehrtätigkeit"	"Activité enseignante"	"https://www.campaigncamp.ch/trainer_innen/"					2020-07-15T12:44:13
3936	149	1639	"mitglied"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2697/s"					2020-07-15T17:59:09
3937	149	7513	"geschaeftsfuehrend"		1	"Generalsekretärin"	"Secrétaire générale"	"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2697/s"					2020-07-15T17:59:09
3938	149	7514	"beirat"	"mitglied"	"0"	"Mitglied Supervisory Committee"	"Membre Supervisory Committee"	"https://trading-advisory.com/supervisory-committee"					2020-07-15T17:59:09
3939	149	813	"beirat"	"mitglied"	"0"	"Mitglied Advisory Board des international trading Programms"	"Membre Advisory Board du programme international trading"	"https://internationaltrading.unige.ch/index.php/faculty/advisory-board"					2020-07-15T17:59:09
3940	381	40	"beirat"	"mitglied"	"0"	"Mitglied Fachbeirat Gesundheit"	"Membre comité consultatif santé"	"https://www.public-affairs.ch/de/ueber-uns/vorstand/2695"					2020-07-15T17:57:34
3941	381	181	"mitglied"		"0"			"https://www.public-affairs.ch/de/ueber-uns/vorstand/2695"					2020-07-15T17:57:34
3942	381	453	"taetig"		"0"	"Mitglied Fachkommission Gesundheit"	"Membre de la commission d'experts santé"	"https://www.public-affairs.ch/de/ueber-uns/vorstand/2695"					2020-07-15T17:57:34
3943	381	7515	"beirat"	"mitglied"	"0"	"Mitglied Fachbeirat"	"Membre du comité consultatif"	"https://www.public-affairs.ch/de/ueber-uns/vorstand/2695"					2020-07-15T17:57:34
3944	387	6058	"vorstand"	"mitglied"	"0"			"https://tg.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-149.050.488"					2020-07-15T17:45:41
3945	387	1924	"vorstand"	"vizepraesident"	"0"			"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-105.780.831"		"Autorisierungsmail Schneider 20.06.2020"			2020-07-15T17:45:41
3946	89	4587	"taetig"		"0"			"https://www.centrepatronal.ch/bern/verbandsmanagement"					2020-07-15T15:28:10
3950	384	3617	"vorstand"	"mitglied"	"0"			"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-105.845.040"					2020-07-02T23:06:15
3951	384	7525	"vorstand"	"praesident"	"0"			"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-264.635.656"					2020-07-02T23:06:15
3953	155	2928	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-102.464.836"					2020-07-02T23:06:15
3954	155	2736	"geschaeftsfuehrend"		"0"	"Geschäftsführerin"	"Secrétaire générale"	"https://www.svp-international.ch/de/ueber-uns/organisation/vorstand/"					2020-07-02T23:06:15
3955	574	6089	"vorstand"	"mitglied"	"0"			"https://www.alpenforce.com/de/Stiftungsrat/"					2020-07-02T23:06:15
3956	574	7526	"taetig"		1	"Unternehmensberater"	"Consultant"						2020-07-02T23:06:15
3957	900	7528	"mitglied"		"0"					"Mail Dubois 5.5.20"			2020-05-20T15:06:21
3958	886	7529	"mitglied"		"0"					"Autorisierungsmail Hui 06.04.2020"			2020-05-30T13:37:02
3959	251	7530	"vorstand"	"mitglied"	"0"	"Delegierter des Verwaltungsrates"	"Délégué du Conseil d'administration"	"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-294.143.263"					2020-05-31T10:23:41
3960	428	7531	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-110.375.608"					2020-07-02T23:06:15
3961	404	7532	"gesellschafter"		"0"	"Gesellschafter und Geschäftsführer"	"associé gérant"	"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-432.107.963"					2020-07-02T23:05:05
3962	126	6616	"vorstand"	"mitglied"	"0"			"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-289.266.397"					2020-07-02T23:05:05
3963	404	6552	"geschaeftsfuehrend"		"0"	"Co-Geschäftsführer, Leiter Geschäftsstelle"	"Co-directeur, Directeur du Secrétariat"	"https://erzaehlbistro.ch/team/"					2020-07-02T23:05:05
3964	294	7533	"vorstand"	"praesident"	"0"			"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-366.905.695"					2020-07-15T14:51:47
3965	294	7534	"vorstand"	"mitglied"	"0"			"https://be.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-342.575.176"					2020-07-15T14:51:47
3968	294	5545	"vorstand"	"praesident"	"0"			"https://lu.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-225.198.563"					2020-07-15T14:51:47
3969	294	2062	"vorstand"	"mitglied"	"0"			"https://bs.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-105.933.537"					2020-07-15T14:51:47
3970	294	7535	"vorstand"	"praesident"	"0"			"https://www.tmf.ch/?lid=1#!14"					2020-07-15T14:51:47
3972	622	1067	"mitglied"		"0"			"https://www.eliasmaier.ch/%C3%BCber-mich/"					2020-07-02T23:05:05
3973	622	7537	"mitglied"		"0"			"https://www.eliasmaier.ch/%C3%BCber-mich/"					2020-07-02T23:05:05
3974	622	5140	"mitglied"		"0"			"https://www.eliasmaier.ch/%C3%BCber-mich/"					2020-07-02T23:05:05
3975	622	7538	"mitglied"		"0"			"https://www.eliasmaier.ch/%C3%BCber-mich/"					2020-07-02T23:05:05
3976	353	7539	"mitglied"		"0"			"https://www.oak-bv.admin.ch/de/die-oak-bv/kommission/"					2020-06-01T12:15:05
3977	347	1413	"mitglied"		"0"	"Vertreter VCS"	"Représentant ATE"	"https://umweltallianz.ch/wp-content/uploads/2020/05/Ausserordentliche-Session-Mai-2020_NR.pdf"					2020-07-16T17:45:51
3979	90	7541	"vorstand"	"praesident"	"0"			"https://adm.appls.fr.ch/hrcmatic/hrcintapp/externalCompanyReport.action?companyOfrcId13=CH-217-3568956-9&ofrcLanguage=1"					2020-07-15T12:11:27
3980	90	7542	"vorstand"	"praesident"	"0"			"https://adm.appls.fr.ch/hrcmatic/hrcintapp/externalCompanyReport.action?companyOfrcId13=CH-217-0136257-8&ofrcLanguage=1"					2020-07-15T12:11:27
3981	90	7543	"vorstand"	"vizepraesident"	"0"			"https://adm.appls.fr.ch/hrcmatic/hrcintapp/externalCompanyReport.action?companyOfrcId13=CH-217-3559406-6&ofrcLanguage=1"					2020-07-15T12:11:27
3982	90	5984	"vorstand"	"praesident"	"0"			"https://adm.appls.fr.ch/hrcmatic/hrcintapp/externalCompanyReport.action?companyOfrcId13=CH-217-3564356-5&ofrcLanguage=1"					2020-07-15T12:11:27
3984	85	1912	"vorstand"	"praesident"	"0"			"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-464.874.825"					2020-07-02T23:05:05
3985	85	1910	"vorstand"	"praesident"	"0"			"https://ag.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-496.636.075"					2020-07-02T23:05:05
3986	85	113	"taetig"		"0"	"Experte und Autor UFA-Revue"	"Expert et auteur UFA-Revue"	"https://www.ufarevue.ch/fre/a-propos-de-nous/auteurs-et-experts/francis-egger"					2020-07-02T23:05:05
3987	312	5059	"taetig"		"0"	"Mitglied Kantonsrat"	"Membre du Grand Conseil"	"https://www.ow.ch/de/politik/weiterebehoerde/behoerdenmitglieder/?personen_id=21301&uuid=03143bcaea504603be0ad2c79c6c28ff"					2020-07-15T10:11:49
3988	312	7545	"gesellschafter"		"0"	"Gesellschafter und Geschäftsführer"	"Associé gérant"	"https://ow.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-280.022.972"					2020-07-15T10:11:49
3989	312	7546	"gesellschafter"		"0"	"Gesellschafter und Geschäftsführer"	"Associé gérant"	"https://nw.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-292.043.604#"					2020-07-15T10:11:49
3990	284	7547	"vorstand"	"mitglied"	"0"			"http://www.ergar.org/abous-us/"					2020-07-02T23:05:05
3991	526	6322	"vorstand"	"mitglied"	"0"	"Mitglied Kerngruppe, Vertreter Alliance sud"	"Membre du group de pilotage, représentant Alliance sud"	"https://www.alliancesud.ch/de/ueber-uns/team"					2020-07-15T15:16:12
3992	526	7548	"taetig"		"0"	"Beteiligt beim Aufbau"	"Impliqué dans la création"	"https://institutneueschweiz.ch/Fr/Community"					2020-07-15T15:16:12
3993	526	7549	"mitglied"		"0"	"Vertreter Alliance Sud"	"Représentant Alliance Sud"	"https://www.alliancesud.ch/de/ueber-uns/team"					2020-07-15T15:16:12
3994	526	7550	"vorstand"	"mitglied"	"0"	"Mitglied des Steuerungsausschusses, Vertreter Alliance Sud"	"Membre du comité de pilotage, Représentant Alliance Sud"	"https://www.alliancesud.ch/de/ueber-uns/team"					2020-07-15T15:16:12
3995	264	4581	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2669/p"					2020-07-15T17:24:35
3996	264	2844	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2669/p"					2020-07-15T17:24:35
3997	264	5960	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2669/p"					2020-07-15T17:24:35
3998	264	1432	"taetig"		"0"	"Tätig für den ETH-Rat"	"Travaille pour le Conseil des EPF"	"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2669/p"					2020-07-15T17:24:35
3999	264	6140	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2669/p"					2020-07-15T17:24:35
4000	264	165	"vorstand"	"mitglied"	"0"			"https://adm.appls.fr.ch/hrcmatic/hrcintapp/externalCompanyReport.action?companyOfrcId13=CH-217-0170280-3&ofrcLanguage=1"					2020-07-15T17:24:35
4001	264	7551	"taetig"		"0"			"https://www.public-affairs.ch/de/ueber-uns/mitglieder/mitglied/2669/p"					2020-07-15T17:24:35
4002	264	7552	"taetig"		"0"	"Expertenmandat im Bereich Kommunikation"	"Expert en communication"	"https://grandfribourg.ch/assemblee-constitutive"					2020-07-15T17:24:35
4003	183	5086	"vorstand"	"mitglied"	"0"			"https://www.fial.ch/organisation/vorstand/"					2020-07-15T17:22:06
4004	608	3273	"vorstand"	"mitglied"	"0"	"Stiftungsrat und Geschäftsführer"	"Membre du conseil de fondation et directeur"	"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-101.313.086"					2020-07-15T18:03:53
4005	608	3246	"vorstand"	"mitglied"	"0"			"https://zh.chregister.ch/cr-portal/auszug/auszug.xhtml?uid=CHE-100.833.443"					2020-07-15T18:03:53
